content,polarity_score,sentiment_label
ive log even log difficult log internet alreadi bad content verifi haveeh overal app function good verif annoy,-0.7184,neg
certif cant issu first vaccin appear menu cant access option download certif ive finish x vaccin even second vaccin option worst app experi far,-0.6249,neg
vaccin certif cannot access otp code sent profil alway error chang,-0.4019,neg
till certif come applic bug errorsfailur still frequent even though connect youtubenetflix smooth make batteri wast cellphon hot compar applic also use locat permiss,0.0,neg
nik full name alway reject regist nik match id card invalid even though clearli dont know app smart,-0.607,neg
unabl fill nik data date birth intern server error alway appear,-0.4019,neg
ive first vaccin got certif via sm suddenli cellphon disappear check app certif wasnt got second vaccin gave offic new number still cant get second certif check app still call hard stop never answer,-0.4939,neg
everywher scan use applic perform applic still bad cant enter load otp code sent applic error pleas fix must seriou applic use refer org still mani bug error,-0.836,neg
suck applic requir govern public facil support synchron accur real time data result becom obstacl socioeconom life peopl,-0.0516,neg
poor app alway crash pleas fix use app must app readi use mani peopl repeatedli error download time still work,-0.8176,neg
frequent error make applic pleas intent dont make frequent error indonesia use know,-0.6597,neg
cant regist vaccin otp doesnt work regist vaccin error messag cannot marshal respons payload,-0.4019,neg
alway activ gp everi time open app realli annoy better use card simpler use app less use end wherev go anyon record detail concern everi human privaci name applic kepoin ,0.0,neg
thank use applic prove vaccin request access locat annoy realli annoy pleas develop pleas fix annoy even though allow access use app locat,-0.6486,neg
statu often turn red even though pcrantigen test ive vaccin ive pcr test antigen test last day still statu turn red complaint featur app,-0.296,neg
want check often get error cant even enter locat like error bother,-0.6124,neg
want take qr ask nik enter nik answer intern error eeeh click repeatedli say change data x blah blah blah team want meet,-0.5106,neg
pleas fix applic error cant scan qr code enter build condit protect ask fill date birth continu even though fill templat still empti,-0.0258,neg
enter otp vaccin registr time row alway otp match intern servic error hell,-0.8074,neg
pleas chang column includ date birth make simpler creat per column date month year tire click click born,0.0,neg
cant open stuck allow locat access even though allow,-0.1511,neg
error complet profil data even though id name ttl data correct hey cannot enter public place,-0.4019,neg
bad app cant login play around even though login code notif sent email code page doesnt open,-0.6742,neg
worst applic use applic bad use batteri wast difficult edit profil there error even though data correct said era advanc technolog applicationbas result even difficult everi scan error pleas fix system,-0.9517,neg
crowd place time often error workplac,-0.4019,neg
app work fine problem found redmi note certif issu hour first dose vaccin suggest activ cellphon gp use app,-0.2263,neg
applic alway crash submit via email thank,-0.0516,neg
cant input phone number want enter verif code intern server error,-0.3863,neg
everi time enter otp code alway fail even though code correct applic useless,-0.743,neg
updat even error applic cant open ,-0.4019,neg
still mani bug need optim want regist sometim intern problem server error appear even want add profil photo doesnt appear even though tri mani time,-0.5859,neg
applic keep ask access locat camera storag right applic abl run select allow use app error learn develop,-0.2023,neg
pcr antigen data forev day want vaccin cant finish covid  month alreadi immun consid natur vaccin hard go applic slow often error data secur also bad,-0.743,neg
qr scan often fail inform simpli error occur improv past updat mani time look news bekasi station long queue applic keep problem shame,-0.9001,neg
bad ineffici alreadi nik date birth alreadi ektp data enter date birth incred sophist get tire press finger calendar,-0.5423,neg
shame state money make applic perform yet power old load error ui okay dek im suspici kukumaha dei yeuh budget get wors add featur admin chat problem problem,-0.8519,neg
alreadi nd vaccin still certif doesnt come st one input health facil offic complain nd vaccin enter didnt appear report k correct certif appear even though date vaccin differ second one didnt appear accuraci still question state lose privat sector,-0.6369,neg
applic make cellphon hot quickli drain batteri heavi use app download vaccin card still dont know function data inform appear statist posit confirm number suspect recov etc seem invalid click back forth differ zone number remain,-0.1531,neg
list vaccin alway stuck otp ive enter kind code respons server error cannot marshal want vaccin complic ask forgiv regist web also result,-0.1336,neg
ask updat nik ktp fill accord nik doesnt work inform intern server error turn tri still doesnt work notif appear youv made chang pleasedont know,-0.4019,neg
error applic caus unabl show vaccin certif take public transport send verif sorri dont enter want make main applic support commun protect covid applic doesnt like error make frustrat,-0.3468,neg
disappoint applic open stuck load screen home even though im still chase train schedul,-0.5719,neg
difficult use user friendli requir time locat activ select activ locat use app cant enter app wors total destroy app,-0.7184,neg
bad sometim system get mani error difficult check check,-0.8271,neg
unabl complet profil fill date birth alway error,-0.4019,neg
error verif code via sm came email code valid enter,-0.4019,neg
bad applic vaccin certif doesnt come lot bug lot error stupid applic,-0.8625,neg
vaccin certif come app like error scan,-0.0516,neg
want verifi applic crash rubish realli cant regist login,-0.34,neg
easi error urgent go work open app lag pleas fix system,-0.5106,neg
dont understand track app effici want lock lock pay peopl dont use excusesvari term,-0.0258,neg
app alway store data lost sometim goe time noth work featur sometim appear sometim dont exampl vaccin certif initi appear suddenli disappear need enter data appear gone ive repeatedli instal uninstal first couldnt regist month regul want use app instal tri week manag regist think good error eh error disappoint want uninstal,-0.7783,neg
artifici locat error useless download cant use,-0.6705,neg
bug scan doesnt work even make crowd front mall,0.0,neg
applic error vaccin statu turn yellow red,-0.4019,neg
stuck registr photo media access permiss page,-0.25,neg
otp code never match intern server error,-0.4019,neg
log difficult otp come load finish even though lag come,-0.5994,neg
dont know complic lot error use everyth herrran,-0.4019,neg
applic cannot open make phone hot make govern applic never seem get right alreadi applic doesnt need fix alreadi bad improv integr shope good use shope,-0.1531,neg
frequent crash slow bad class app govern,-0.7351,neg
frequent error fail take advantag suffer peopl well small entrepreneur,-0.8225,neg
intern server often crash verif email doesnt come either,-0.4019,neg
cant open xiaomi cellphon loggin stuck load verif code,-0.25,neg
cant regist either via websit applic sad,-0.4767,neg
intern server keep get error turn practic wrong time tri later,-0.7003,neg
otp code sent puls network still sent websit applic useless pleas fix,-0.4215,neg
certif appear month complain respons,-0.3612,neg
wasnt mandatori applic wouldnt instal stop track locat time enough use applic addit app often fail scan qr relaunch ugh,-0.661,neg
slow old instal old updat locat suitabl detect restart phone mani time still ye use ,0.0,neg
applic want log cellphon cannot enter invalid signatur statement well login option via email even though abl login log careprotect via googl web pleas give solut difficult activ scan qr enter public place use qr scan via download applic scan qr didnt enter applic,-0.0258,neg
alway crash whenev need alway updat everi day dont know content updat even alway error pleas hire hr app secur exist data stori leak data,-0.7783,neg
applic often crash must activ gp time make cellphon batteri wast,-0.4019,neg
bad frequent error cant access,-0.7351,neg
applic realli trashi scan qr enter public place error continu rescan time go home want check get error cant check,-0.6249,neg
everi time want use airport get error dont bother peopl,-0.0936,neg
thank applic cannot use vaccin list error ,-0.0516,neg
useless social media question dm twitter ig respons ive test pcr neg still applic make black cant go anywher cant check offic statu im still blacklist even though lab result input applicationbad bad bad,-0.8689,neg
hello min ive tri delet download intern ehac content x goal return homeland cant log keep get error pleas solv later solut replac star tomorrow back,-0.4019,neg
useless vaccin applic cant use stuck grant photo media file access permiss cant click anyth app log stuck grant access useless cant go anywher like,-0.8151,neg
verif code fail tri sever time still get error,-0.7351,neg
sorri realli complic notif pop up slow,0.0,neg
updat real time pcr antigen test data test carri jakarta ,0.0,neg
error cant imagin want get plane train can applic,-0.4445,neg
frequent error keep pop locat access notif clear,-0.0258,neg
gave use pleas fix flex portfolio,0.0,neg
sinc updat easi log wifi data directli log input otp code everyth email hassl check also smooth slow updat vaccin certif miss,-0.1531,neg
privaci issu must keep gp drain batteri,0.0,neg
everi updat fill account registr often get error,-0.4019,neg
applic lot bug error mandatori crazi,-0.4019,neg
intern server keep get error cant fill data charg bad,-0.7351,neg
error keep everi scan wast time front crowd make worst crowd,-0.7783,neg
useless everi time want log ask activ locat told keep activ dont log im realli tire,-0.3612,neg
alreadi regist via web instead synchron applic instead ask reenter suggest written synchron data web applic also make sure technic obstacl overcom peopl told use applic instead made difficult applic user friendli,-0.0516,neg
morn error station cant open,-0.4019,neg
vaccin registr form make invalid name error appear first,-0.4019,neg
applic often crash signal godlevel speed g network hour wait cant log also danger want travel use public transport miss schedul pleas fix mani peopl depend applic,-0.0577,neg
alway error cant includ date birth result cant scan qr code data incomplet,-0.4019,neg
wrong applic error process fix also complic,-0.7003,neg
longwind lot inform must input mani time user friendli bother,-0.34,neg
vaccin statu indic still red even though vaccin administ vaccin certif also issu pleas fix develop qa issu immedi harm peopl take public facil travel,-0.5423,neg
applic good alreadi vaccin vaccin ecertif appear instead order vaccin immedi app bad pleas fix system updat applic continu like covid track work effect repli that problem digit passport also error pleas look part someon expert system use improv complaint problem accommod solut sought,-0.8126,neg
govmad applic rate bad eh turn still mani error enter nik date birth accord id think wrong server error phew,-0.9001,neg
applic bit stupid im annoy intern server keep get error,-0.8402,neg
want regist vaccin intern server error sever time use otp doesnt work,-0.34,neg
still frequent error enter mall etc use apk,-0.4019,neg
pleas fix tri regist id mani time alway name nik match even though repeatedli made sure enter wrong data applic error,-0.5423,neg
chang email call answer wait done nd vaccin month vaccin certif doesnt appear appli even ad error input full name bad,-0.7351,neg
applic forc enabl high precis locat that run background disabl complic everi time open set vaccin ticket also updat govern get thing done technolog,0.0,neg
stuck access photo media file cb uninstal doesnt help,-0.5037,neg
restart cellphon get rid notif annoy,-0.4404,neg
swear apk error otp code often fail drain batteri realli,-0.7506,neg
error pleas correct take long time know go shop center,-0.4019,neg
surpris ask permiss request permiss didnt come enter permiss manual given permiss still ask give permiss difficult add code add request permiss handler realli super basic sorri bit clueless cant even use app goal ask realtim locat continu without open app realli useless drain cellphon batteri pleas use littl logic,-0.4404,neg
applic clear certif even though vaccin stupid user experi poor optim develop fire,-0.743,neg
tri make perform date ill give star except person vaccin wait hour certif certif still hasnt appear,-0.4215,neg
vaccin registr error verif code sent via sm turn enter via email could use intern server error otp match class soe time ive tri go caringlindungiid websit still unknown error,-0.7964,neg
stupid applic mani problem vaccin detect privaci maintain done uninstal,-0.7269,neg
alreadi x vaccin suddenli turn certif ticket data reliabl,0.0,neg
strang applic name nik appropri consid inappropri mayb updat error,-0.4019,neg
useless app got fight secur difficult regist,-0.7845,neg
bad tri enter nik name accord id card alway reject excus adjust nik name id card alway wrong even though correct must fix problem dude,-0.9001,neg
applic instal process user friendli requir understand mobil phone set easi even difficult ordinari peopl especi applic requir access locat camera media forc open permiss set cellphon lay peopl know open applic permiss set annoy process get otp time ask resend time fail get otp code realli annoy,-0.8957,neg
complic applic like error cant check restart etc still error cant check,-0.4404,neg
bad tri regist mani time otp alway fail comment intern server error otp expir useless app,-0.91,neg
realli hard scan barcod applic name scan check check name troublesom especi place difficult signal make lazi scan final see vaccin letter id card app useless doesnt mallplac go provid barcod scan show barcod mr scan better like,-0.0772,neg
frequent error vaccin data cannot download,-0.4019,neg
error tr cant open even though network stabl,-0.4019,neg
also given option use passport also peopl use passport instead id card,0.0,neg
data sync properli avail email also give correct respons,0.0,neg
cant add peopl even though id card alreadi exist error,-0.4019,neg
error latest updat even though vaccin twice sometim work sometim error,-0.6597,neg
fill date birth need correct cannot display select date birth,0.0,neg
vaccin certif doesnt come enter troubl,0.0,neg
useless applic otp error otp match intern server error oi dont much capit make applic use fake server duid corrupt cant make good applic dont forc peopl use trash applic tri time keep get error trash make emot,-0.9372,neg
frequent error want go work often late applic error,-0.6249,neg
bad app samsung exit notif app detect artifici locat parahhh,-0.5423,neg
log realli difficult chang anoth cellphon done cellphon special type told fill profil doesnt match even though name id card correct back forth wait anoth hour okay cost lot altern applic doesnt work cant take mrt go mall sad,-0.25,neg
cant logineven though ive regist,0.0,neg
applic enter email immedi get error bad,-0.7351,neg
stupid app make understand noth,-0.5267,neg
otp input alway error even though data otp correct lazi citizen applic becam ticket error,-0.6597,neg
sometim error doesnt want log good sometim freez error,-0.7922,neg
invalid signatur continu call center avail faq avail,0.0,neg
even though bit slow crash often mutual safeti bravo,-0.4019,neg
frequent error ive follow advic googl solv still error garbag app,-0.6597,neg
come vaccin certif doesnt show bro,0.0,neg
intern server error clear hello applic develop amateur applic size bug difficult updat profil,-0.3818,neg
continu show qr radiu exce rang even though gp locat correct explain issu ,0.0,neg
write name correctli respond invalid name look vaccin certif alway fail,-0.5423,neg
updat data error nik name correct applic pop name nik dont match,-0.4019,neg
applic suck fill correct id said invalid,-0.4404,neg
fill date birth correct sorri born,0.0,neg
strang week vaccin certif,0.0,neg
complic frustrat ineffect difficult download vaccin certif less help,-0.024,neg
junk app drain batteri use gp dont keep go think cellphon,0.0,neg
slow responsed birth certif wrong email respond,-0.4767,neg
notif persist even repeat restart,0.0,neg
frequent error mani problem login login complet lg error profil,-0.7964,neg
difficult enter date birth applic applic cannot use,-0.3612,neg
im tire apk alreadi check checkout fact track valid,0.0,neg
unabl complet profil date birth remain blank even though date birth select,0.0,neg
cannot receiv otp code vaccin registr make difficult peopl want vaccin,-0.296,neg
applic cannot use even though activ locat still cant log,0.0,neg
instal give star ,0.0,neg
cant regist keep pop registr fail,-0.5423,neg
difficult enter email verif code directli enter verif code ok,-0.0772,neg
app difficult want fill profil cant fill birth date want add peopl ehac cant get notif nik cant empti even though alreadi fill realli use app make easi possibl use dont make difficult read review repli kominfo email problem tri email eh bounc back cant sent way fix problem better add chat featur admin thank,-0.5267,neg
freez continu cant check vaccin certif,0.0,neg
applic often make error standard realli annoy difficult,-0.7964,neg
vaccin twice statu still red vaccin certif appear statu cant chang green ive reset log still red requir qr scan enter locat mean im valid enter,0.0,neg
regist vaccin enter otp error nik alreadi regist alway appear right even though ive never vaccin,-0.4019,neg
period name valid even though clearli name use complet valid ,0.0,neg
come error download error,-0.6597,neg
redund app alway ask locat camera access often forc close everywher use make complic user easi alway complic,0.0,neg
scam applic cant realtim gp scan,-0.5719,neg
vaccin certif never appear alway interfer even though statu x vaccin,0.0,neg
vaccin certif error lag exit load stuck,-0.7269,neg
complic impract frequent error,-0.4019,neg
lot bug hang slow wast phone batteri,0.0,neg
applic often error difficult check,-0.6369,neg
account list fail nich mint,-0.5423,neg
alway fail regist nik invalid that okay uninstal realli stupid import thing vaccin,-0.7184,neg
updat cannot display pcr test result activ updat,0.0,neg
ive vaccin statu still red,0.0,neg
lighten app period sd class cellphon gb ram feel heavi respons alway delay pleas expand server even seriou develop applic,0.0,neg
access error messag creat locat detect never instal fake gp app solut,-0.0377,neg
ah stop cant open tiliskitip,-0.296,neg
everi time fill data alway fail intern server error,-0.7351,neg
oath make intern what app clear frequent error scan suddenli turn red statu sick cant access,-0.5267,neg
locat must activ drain batteri make cellphon hot,0.0,neg
frequent crash data secur guarante,-0.4019,neg
cant regist xiaomi app keep crash,-0.4019,neg
set photo profil photo doesnt appear,0.0,neg
bad frequent error updat locat old,-0.7351,neg
cant enter nik write intern server error,-0.4019,neg
bad frequent error annoy pop notif,-0.8442,neg
applic clear trash often useless origin error,-0.4404,neg
vaccin certif doesnt appear locat notif spam,-0.3612,neg
intern error cant regist vaccin,-0.4019,neg
easi use oper need refin make complet easi oper,0.0,neg
dreg app hang often lot bug mess exp data leak lg,-0.5994,neg
sinc august second vaccin given vaccin certif issu,0.0,neg
disappoint vaccin certif found system,-0.4019,neg
error continu enter person data alway error,-0.6597,neg
certif hasnt shown care app yet even though follow recommend path,-0.033,neg
system error cant login strang applic,-0.4019,neg
date birth data click calendarerror trick copi past date birth exampl type new name column block format date copycut hold click form date birth copi past date birth format yymmdd alkhamdulilkaah done  colom calendar connect form date birth ,-0.4767,neg
suck batteri cellphon heat fast,-0.4404,neg
complic often error hate,-0.7506,neg
third vaccin certif appear applic open browser check first second applic what wrong,-0.4767,neg
vaccin complet certif applic locat need certif display,0.0,neg
ive vaccin first data enter careprotect applic,0.0,neg
otp code error cant regist vaccin,-0.4019,neg
error unabl updat edit profil,-0.4019,neg
locat keep get error take long time use,-0.4019,neg
lot bug lack updat inaccur,-0.3182,neg
track locat fix min time keep possess,0.0,neg
alreadi second vaccin certif cant appear pleas fix real time,0.0,neg
error continu fill data ive email develop got repli didnt receiv messag thank thank hard pleas help,-0.5603,neg
applic still ask adjust name nik even though submit name nik mani time,0.0,neg
pleas turn gp term use time replac use gp use applic,0.0,neg
cant enter date birth vaccin certif doesnt appear even though alreadi say second vaccin,0.0,neg
frequent error check want check gone even though check still havent check ive never problem vaccin ehac never even got covid everi time check cant leav notif hous vaccin certif also complet ask,-0.0366,neg
trash know product manag what develop login system broken,-0.4767,neg
cant fill date birth chang new cellphon dont know make applic difficult peopleeveryon use cellphon version ,-0.3612,neg
result antigen enter,0.0,neg
clear there refresh map featureeveri time want checkin rang ora danta pisan cok cok cok iso work dont suuuu like want main applic poor eye,-0.2523,neg
applic easi oper user understand content,0.0,neg
result antigenpcr upload nik descript updat profil even though profil fill complet,0.0,neg
dont want vaccin vaccin certif doesnt come even though email respons,-0.0572,neg
certif appear app alway error,-0.4019,neg
error long time updat vaccin statu okay updat certif data mani case includ certif doesnt exist funni thing web certif check appear immedi month tri refresh app still avail certif yet synchron realli suck make easier go back old way,-0.2263,neg
 vaccin certif come even though data valid cannot enter date birth,0.0,neg
could give zero star would give zero updat cant even open,0.0,neg
upload error eka hospit bsd upload result septemb afternoon today soeta result appear turn print offic manual stamp print soeta transit hotel expens thousand piec color bust pleas fix user conveni,-0.4019,neg
track app consum much data power minim secur,0.0,neg
cant enter date birth applic also cant sync cellphon email,0.0,neg
alway problem locationeven though dont use artifici locat,-0.4019,neg
everi otp verif alway error even though enter code receiv sm correctli error cannot marshal respons payload usual error occur write script program languag syntax fail load bodi respons data hasnt improv sinc first instal app week ago,-0.891,neg
birth date fill bug,0.0,neg
excus si want report bug want regist vaccin error cannot pharsa strang say otp code sent blablabla number instead otp code sent via email tri regist via web otp code sent via sm screenshot dont know send bug ill give star thank,-0.2732,neg
take day regist account consid invalid final done number regist enter date birth alway fail also difficult move year birth take struggl born usual click year move appropri year month date like move month year birth tri time click set uh goe back name,-0.4939,neg
check cant checkout lot bug lot error,-0.4019,neg
server error want regist,-0.34,neg
wast applic suck batteri ive instal registr keep fail cant use cellphon email cant even check friend applic cm make account registr websit fail timesbut want check vaccin certificatelook ig post januarythen els get vaccin certif,-0.9048,neg
want regist error guy,-0.34,neg
registr possibl,0.0,neg
certifi vaccin,0.0,neg
admin konto come,0.0,neg
cant enter load long,0.0,neg
garbag applic first vaccin statu green arriv red due late verif even alreadi day verif otp otp enter day later statu red comminfo even email valid email address garbag,0.0,neg
complic simpl mani step find j format,0.0,neg
updat restart key outsid radiu error occur applic suck,-0.6808,neg
govern order download apk turn download dont want regist,-0.0572,neg
ms apk lot error forc use data cellphon access connect data ft etc cellphon access proof vaccin right feel insecur uncomfort apk,-0.4019,neg
scan checkin data come alway error click checkin wast batteri permiss set option open applic chose applic refus want abl access time also right choos know dont want track time app pleas fix applic requir use mani place system like loss us,-0.2263,neg
difficult use stop alon eat quota,-0.5719,neg
cant check certif wast batteri,0.0,neg
sometim like unclear error cant use barcod,-0.296,neg
user friendli ask fill form repeatedli enter nik first,0.0,neg
want regist phone number use email still fail,-0.4404,neg
bug applic select date birth pleas fix bit troublesom,0.0,neg
registr continu fail ive tri regist use cellphon number email doesnt work,-0.4939,neg
batteri drain app suck,-0.4404,neg
heavi error keep happen,-0.4019,neg
fail regist mani time,-0.5423,neg
note annoy rest good,0.0,neg
goat kept dont bug,0.0,neg
cant see vaccin certif bad ah profession govern,-0.5423,neg
applic alway ask gp alway cant close wast batteri data,0.0,neg
cannot auto checkout outsid checkout radiu checkout detail checkout date locat checkin,0.0,neg
lot bug maintain ,0.0,neg
bad cannot upload proof vaccin abroad,-0.5423,neg
crappi app cant log signatur invalid even though log via web websit vaccin certif sometim appear sometim dont that requir use app enter public facil scan qr code go groceri storesupermarket buy daili necess food cant use,0.0,neg
scan enter build result red state sick even though healthi fever cold cough prematur system declar sick basi great beat doctor call system said green still couldnt enter build secur guard didnt allow realli bother activ disrupt hello kominfo team fix system immedi,-0.2801,neg
enter data cant open,0.0,neg
forc instal applic,0.0,neg
want log crash ,-0.34,neg
cant login cant registerregistr,0.0,neg
web app data sync,0.0,neg
applic mani error clear,-0.0258,neg
useless want regist cant,-0.3612,neg
error logout applic useless,-0.6705,neg
error often occur pleas tri cellphon restart effect,-0.4019,neg
nd vaccin certif doesnt appear app web applic real time synchron,0.0,neg
what error said expir,-0.4019,neg
data applic websit differ certif applic even though list websit,0.0,neg
vaccin certif made even alreadi alreadi complet vaccin,0.0,neg
error continu work develop dont get paid collect trash human made govern face cover garbag like,-0.0516,neg
useless alreadi vaccin suddenli octob statu applic turn red ive tri contact call center send email result still result cannot enter public area even today second vaccin carri statu still red come requir download app everi time enter public area must scan barcod someth like happen,-0.0772,neg
havent receiv certif yet pleas hurri ,0.0,neg
cannot fill date birth useless,-0.4215,neg
date birth cannot updat applic cannot use free,-0.4023,neg
forc activ gp even though your use,0.0,neg
locat must drain batteri quickli app seem heavi,0.0,neg
third vaccin certif hasnt come yet even though ive vaccin month,0.0,neg
bad ux gp affair dont end long,-0.5423,neg
cannot enter date birth issu certif even though vaccin confirm twice,0.0,neg
login alway fail want use,-0.4939,neg
vaccin certif issu,0.0,neg
app realli bad load finish end cant even use,-0.5423,neg
ask complet data even server error,-0.4019,neg
pleas immedi fix notif locat track cant turn,0.0,neg
otp never came tire wait,0.0,neg
wast batteri locat must activ continu dreg,0.0,neg
instead get respons review gone,0.0,neg
cant instal cellphon ram use android go os even though version ,0.0,neg
new applic appear feel normal go well monitor condit covid around hous use vaccin still ok alway detect fake locat even though noth chang fake gpsvpn applic run fake locat still detect uninstal reinstal still end applic couldnt usedi time read articl told buy new cellphon like money grow tree need fix,-0.5423,neg
difficulti fill date birth data repeatedli doesnt work,0.0,neg
cannot enter date birth ive tri sever time still doesnt work,0.0,neg
bad cant enter nik,-0.5423,neg
list vaccin doesnt even otp code even though complet ,0.0,neg
applic often error bug,-0.4019,neg
name careprotect hobbi error,-0.4019,neg
want regist error vaccin first,-0.34,neg
mani error,-0.4019,neg
vaccin certif error appear,-0.4019,neg
applic frequenc intern server error,-0.4019,neg
error cant see data,-0.4019,neg
registr fail continu,-0.5423,neg
useless disturb commun,-0.6705,neg
failur happen pleas repeat,0.0,neg
useless realli hard regist,-0.4939,neg
error messag explain detail reason error occur find go wrong sensit obviou develop pm intent,-0.8176,neg
exist data vaccin certif pcr result sometim present sometim regist,0.0,neg
map suck read home mulu pdhl posit,-0.4404,neg
vaccin certif like disappear even though previous app realli embarrass,-0.1531,neg
fail regist indonesian citizen abroad even tri regist use email,-0.5423,neg
frequent failur check even though gp appropri say distanc far anarch,0.0,neg
told includ date birth mani left click date birth met go left click imagin born finger sore made type easier error start begin intend make applic rotten applic alreadi pcr list bitch,-0.8591,neg
unabl enter date birth profil pleas fix,0.0,neg
come data doesnt match id card updat data doesnt match,0.0,neg
suddenli checkout even though still area,0.0,neg
applic must map continu wast batteri vaccin certif cannot download,0.0,neg
fail regist mani time,-0.5423,neg
difficult fill impract,-0.3612,neg
applic broken clear,-0.128,neg
keep fail everi time tri login,-0.5423,neg
fill nik continu fill date birth never enter even though tri repeatedli,0.0,neg
second vaccin certif still realli bad,-0.5423,neg
bad swear otp keep fail input data file continu clear oath,-0.6808,neg
date birth column cant input,0.0,neg
internet smooth youtub smooth applic doesnt finish load,0.0,neg
previous statu green today suddenli turn red,0.0,neg
slow drain batteri locat continu havent found anyth good yet,-0.3412,neg
vaccin still applic,0.0,neg
want check error continu,-0.34,neg
cant download certif ive enter correct data still doesnt work,0.0,neg
name nik wrong even though ektp finish say system wrong,-0.7351,neg
realli use dont bring vaccin letter show,0.0,neg
fail regist repeatedli phone email,-0.5423,neg
difficult log frequent error pleas help,-0.3612,neg
applic complain life,-0.3612,neg
vaccin certif doesnt show even though vaccin x,0.0,neg
applic disabl often come style want use anywher privaci lost,-0.25,neg
fill date birth alway get error open certif date birth cant fill,-0.4019,neg
use applic easi use,0.0,neg
alreadi second vaccin certif appear,0.0,neg
actual concept applic good uiux also quit satisfactori function also ok unfortun often experi error whether data input problem app doesnt match certif load take long annoy thing fail scan qr code alert radiu far away even though gp alreadi signal stabl tri sever time still case may threaten abl enter offic etc scan fail,-0.891,neg
vaccin certif updat cell,0.0,neg
urip fund slow track,0.0,neg
cant access vaccin certif pleas fix,0.0,neg
annoy difficult connect meanwhil want enter locat immedi,-0.6249,neg
alway error reinstal,-0.4019,neg
sneak offic oath unwis polici,0.0,neg
hard use error right,-0.4767,neg
garbag app culprit discrimin,0.0,neg
applic often problemat uptod,0.0,neg
list keep fail get emot,-0.5423,neg
cannot enter date birth keep fail tri updat pleas,-0.5423,neg
vaccin twice certif isnt yet hmmm,0.0,neg
give star still bug,0.0,neg
practic father doesnt cellphon cant go anywher applic,0.0,neg
hello day chang cant checkout pleas fix,0.0,neg
vaccin certif never appear alreadi enter person data,0.0,neg
applic enough,0.0,neg
origin applic stupid everi time click access locat inform inform app appear teruuuuss regist log applic info appear mani month sinc ive updat sever time cant regist either expect vaccin app rotten like person data leak suck vaccin list still unknown error want rude,-0.9313,neg
sever applic come nik updat said wrong even though accord kk next day updat even error come protect,-0.1779,neg
ineffici date birth input passport print doesnt work system program must updat,0.0,neg
everi time want scan check come alway say error occur ,-0.34,neg
hassl open applic take long make train late,0.0,neg
realli annoy cant regist vaccin,-0.4404,neg
appropriateth vaccin complet certif,0.0,neg
difficult log play around,-0.0258,neg
alway auto close samsung replac smoothli,0.0,neg
vaccin certif appear appear email first realli,0.0,neg
bad cant chang ident vaccin certif,-0.5423,neg
pcr result neg statu still black detriment cant work,0.0,neg
use applic ,0.0,neg
easi use applic use,0.0,neg
bngst pretend work nation children difficult verifi,-0.4404,neg
date birth cannot enter even though import data vaccin data cannot automat synchron system,0.0,neg
poor want edit profil input id etc cant,-0.4215,neg
come chang data take long time bet hour doesnt end,0.0,neg
alway error ehac cant use pleas fix,-0.4019,neg
load long load leak data,-0.34,neg
alreadi certif vaccin come drain batteri,0.0,neg
applic cant even look vaccin certif,0.0,neg
everi time log artifici locat alert detect applic ask close bad,-0.3182,neg
wrote name certif wrong cock,-0.5719,neg
come vaccin certif cant upload bro,0.0,neg
prematur applic complic use even though look modern ux confus mani featur cant use,0.0,neg
sir receiv third booster vaccin,0.0,neg
often cant check reach area,-0.0191,neg
impract applic mani request exampl locat access storag other applic stalker tool,0.0,neg
gjl apk qualiti use useless make peopl difficult make peopl live even difficult,-0.7783,neg
vaccin certif cant download even though data entri correct,0.0,neg
still mani bug cant detect vaccin certif cant chang email address,0.0,neg
alreadi abl enter applicationthank repli,0.0,neg
fill nik verifi cant click continu download certif,0.0,neg
applic bad busi applic like thief check check scan barcod,-0.6597,neg
date cant done number name dont match,-0.0572,neg
applic respons alreadi second vaccin certif cant check applic,0.0,neg
junk app useless,-0.4215,neg
cant print vaccin card ive fill form still doesnt open pleas fix,0.0,neg
ive vaccin certif doesnt appear send email respons,0.0,neg
dmn bug heavi dont need locat alway,0.0,neg
continu fail regist even though written correct nameemail still fail,-0.7906,neg
worst app ever statu green red,-0.6249,neg
ive repeatedli enter data alway consid applic,0.0,neg
could give rate develop fee complic applic,0.0,neg
cant log cant even regist ouch,0.0,neg
cant regist applic made cant use,0.0,neg
artifici locat detect even though dont turn anyth janck,0.0,neg
updat certif gone,0.0,neg
hp batteri run fast need apolog fix,0.0,neg
certif come receiv astra zaneca vaccin statu alreadi vaksin,0.0,neg
data nd dose vaccin certif appear even though email,0.0,neg
applic difficult live take cellphon make sure cellphon batteri,-0.0516,neg
ui difficult understand instal applic go campu applic worst app ever instal,-0.765,neg
didnt updat second vaccin certif first vaccin appear even though alreadi vaccin,0.0,neg
user friendli confus lot error,-0.4019,neg
alway ask data content everi time use,0.0,neg
amateur app troublesom,0.0,neg
longwind enter data practic,0.0,neg
useless error continu wrong data,-0.8225,neg
cant fill date birth,0.0,neg
troublesom applic often fail read locat,-0.5423,neg
still develop stage lot need fix,0.0,neg
difficult use ive vaccin twice certif doesnt appear,-0.3612,neg
inform display satisfactori,0.0,neg
ask updat everi day ,0.0,neg
pleas fix app cant edit profil,0.0,neg
unabl regist regist immedi fix bug,0.0,neg
alreadi instal cant regist flight condit regist,0.0,neg
junk app say trash useless doesnt work time mandatori option use app,-0.4215,neg
